,2022.3.9,,,
269.80,149.058,149.041,149.049,149.034
269.85,149.057,149.041,149.047,149.035
269.90,149.057,149.041,149.046,149.034
269.95,149.057,149.041,149.045,149.034
270.00,149.056,149.041,149.046,149.034
270.05,149.055,149.042,149.045,149.034
270.10,149.055,149.041,149.044,149.034
270.15,149.055,149.041,149.044,149.034
270.20,149.054,149.041,149.045,149.034
270.25,149.055,149.040,149.046,149.034
270.30,149.055,149.040,149.046,149.034
270.35,149.055,149.040,149.048,149.034
270.40,149.055,149.040,149.050,149.035
270.45,149.055,149.040,149.050,149.034
270.50,149.055,149.040,149.051,149.033
270.55,149.055,149.040,149.051,149.033
270.60,149.055,149.040,149.049,149.033
270.65,149.055,149.039,149.048,149.033
270.70,149.055,149.040,149.048,149.033
270.75,149.055,149.040,149.048,149.032
270.80,149.055,149.039,149.048,149.032
270.85,149.055,149.039,149.048,149.032
270.90,149.055,149.039,149.050,149.032
270.95,149.055,149.040,149.050,149.032
271.00,149.054,149.039,149.050,149.032
271.05,149.055,149.039,149.050,149.032
271.10,149.054,149.038,149.049,149.032
271.15,149.055,149.038,149.049,149.032
271.20,149.054,149.039,149.048,149.032
271.25,149.054,149.039,149.048,149.031
271.30,149.053,149.039,149.047,149.031
271.35,149.053,149.039,149.047,149.031
271.40,149.053,149.039,149.046,149.031
271.45,149.052,149.039,149.046,149.031
271.50,149.053,149.040,149.045,149.032
271.55,149.052,149.039,149.046,149.031
271.60,149.053,149.040,149.044,149.032
271.65,149.052,149.040,149.043,149.032
271.70,149.052,149.041,149.041,149.032
271.75,149.052,149.041,149.041,149.032
271.80,149.052,149.041,149.040,149.031
271.85,149.052,149.042,149.039,149.032
271.90,149.051,149.041,149.039,149.031
271.95,149.052,149.041,149.040,149.031
272.00,149.052,149.041,149.041,149.031
272.05,149.052,149.042,149.044,149.031
272.10,149.051,149.042,149.044,149.030
272.15,149.052,149.042,149.045,149.031
272.20,149.052,149.041,149.046,149.031
272.25,149.051,149.041,149.046,149.030
272.30,149.051,149.041,149.046,149.031
272.35,149.052,149.041,149.046,149.030
272.40,149.052,149.041,149.045,149.031
272.45,149.051,149.041,149.046,149.030
272.50,149.051,149.041,149.046,149.031
272.55,149.051,149.041,149.045,149.030
272.60,149.050,149.041,149.045,149.030
272.65,149.051,149.041,149.045,149.031
272.70,149.051,149.041,149.046,149.031
272.75,149.051,149.042,149.047,149.031
272.80,149.052,149.043,149.047,149.031
272.85,149.051,149.043,149.047,149.031
272.90,149.051,149.043,149.047,149.031
272.95,149.051,149.042,149.047,149.031
273.00,149.051,149.041,149.047,149.030
273.05,149.051,149.040,149.047,149.030
273.10,149.051,149.039,149.047,149.031
273.15,149.051,149.039,149.047,149.030
273.20,149.051,149.038,149.047,149.030
273.25,149.051,149.039,149.047,149.030
273.30,149.051,149.039,149.048,149.029
273.35,149.050,149.040,149.048,149.028
273.40,149.050,149.040,149.048,149.029
273.45,149.050,149.039,149.048,149.029
273.50,149.050,149.040,149.047,149.029
273.55,149.049,149.040,149.048,149.029
273.60,149.049,149.039,149.048,149.029
273.65,149.050,149.039,149.047,149.029
273.70,149.049,149.039,149.046,149.028
273.75,149.049,149.039,149.045,149.028
273.80,149.049,149.039,149.045,149.028
273.85,149.050,149.038,149.044,149.028
273.90,149.049,149.038,149.044,149.028
273.95,149.049,149.038,149.043,149.027
274.00,149.049,149.037,149.042,149.026
274.05,149.050,149.037,149.043,149.026
274.10,149.049,149.037,149.043,149.027
274.15,149.049,149.037,149.043,149.027
274.20,149.049,149.037,149.043,149.027
274.25,149.050,149.036,149.043,149.027
274.30,149.050,149.036,149.043,149.027
274.35,149.050,149.036,149.042,149.028
274.40,149.051,149.036,149.041,149.027
274.45,149.051,149.035,149.040,149.027
274.50,149.050,149.035,149.039,149.027
274.55,149.050,149.035,149.038,149.028
274.60,149.051,149.035,149.038,149.027
274.65,149.050,149.035,149.037,149.028
274.70,149.049,149.034,149.037,149.028
274.75,149.050,149.035,149.036,149.029
274.80,149.050,149.035,149.036,149.028
274.85,149.050,149.035,149.035,149.028
274.90,149.050,149.035,149.035,149.027
274.95,149.050,149.035,149.035,149.027
275.00,149.050,149.035,149.037,149.027
275.05,149.050,149.035,149.039,149.026
275.10,149.050,149.036,149.041,149.026
275.15,149.050,149.037,149.043,149.026
275.20,149.049,149.037,149.045,149.026
275.25,149.049,149.038,149.046,149.027
275.30,149.050,149.038,149.044,149.028
275.35,149.050,149.039,149.042,149.028
275.40,149.050,149.038,149.040,149.028
275.45,149.050,149.038,149.038,149.030
275.50,149.050,149.038,149.037,149.030
275.55,149.050,149.038,149.038,149.030
275.60,149.050,149.038,149.038,149.029
275.65,149.049,149.038,149.039,149.028
275.70,149.050,149.039,149.040,149.028
275.75,149.050,149.039,149.040,149.028
275.80,149.050,149.039,149.041,149.027
275.85,149.050,149.038,149.039,149.027
275.90,149.049,149.039,149.039,149.026
275.95,149.048,149.039,149.037,149.026
276.00,149.048,149.039,149.037,149.026
276.05,149.047,149.039,149.037,149.026
276.10,149.046,149.039,149.037,149.027
276.15,149.045,149.039,149.038,149.027
276.20,149.045,149.038,149.038,149.028
276.25,149.046,149.037,149.039,149.028
276.30,149.046,149.037,149.039,149.027
276.35,149.045,149.036,149.039,149.027
276.40,149.045,149.036,149.038,149.028
276.45,149.046,149.035,149.038,149.027
276.50,149.045,149.036,149.037,149.027
276.55,149.045,149.036,149.038,149.026
276.60,149.045,149.036,149.039,149.027
276.65,149.045,149.036,149.039,149.027
276.70,149.044,149.036,149.039,149.026
276.75,149.044,149.035,149.041,149.026
276.80,149.045,149.036,149.040,149.026
276.85,149.045,149.035,149.039,149.026
276.90,149.045,149.035,149.038,149.026
276.95,149.045,149.036,149.037,149.026
277.00,149.046,149.035,149.036,149.026
277.05,149.045,149.035,149.036,149.025
277.10,149.046,149.035,149.035,149.023
277.15,149.046,149.034,149.035,149.022
277.20,149.045,149.034,149.035,149.021
277.25,149.046,149.034,149.035,149.019
277.30,149.046,149.034,149.035,149.019
277.35,149.046,149.034,149.035,149.018
277.40,149.046,149.033,149.036,149.018
277.45,149.046,149.034,149.037,149.018
277.50,149.046,149.034,149.037,149.018
277.55,149.046,149.034,149.038,149.018
277.60,149.046,149.033,149.039,149.018
277.65,149.045,149.033,149.039,149.019
277.70,149.045,149.033,149.038,149.018
277.75,149.045,149.033,149.038,149.018
277.80,149.045,149.033,149.039,149.019
277.85,149.045,149.034,149.038,149.019
277.90,149.045,149.034,149.038,149.018
277.95,149.045,149.034,149.039,149.018
278.00,149.045,149.033,149.039,149.019
278.05,149.045,149.034,149.039,149.021
278.10,149.044,149.033,149.038,149.022
278.15,149.044,149.034,149.038,149.024
278.20,149.043,149.034,149.037,149.025
278.25,149.044,149.034,149.037,149.026
278.30,149.043,149.034,149.037,149.027
278.35,149.043,149.033,149.037,149.025
278.40,149.042,149.032,149.037,149.024
278.45,149.041,149.032,149.037,149.023
278.50,149.041,149.031,149.037,149.022
278.55,149.039,149.031,149.037,149.022
278.60,149.040,149.030,149.038,149.022
278.65,149.039,149.030,149.039,149.022
278.70,149.039,149.030,149.039,149.022
278.75,149.040,149.030,149.040,149.022
278.80,149.040,149.028,149.040,149.021
278.85,149.040,149.028,149.040,149.022
278.90,149.039,149.027,149.039,149.023
278.95,149.040,149.027,149.037,149.023
279.00,149.039,149.027,149.035,149.023
279.05,149.038,149.027,149.032,149.023
279.10,149.038,149.028,149.029,149.023
279.15,149.038,149.028,149.028,149.023
279.20,149.038,149.027,149.028,149.022
279.25,149.038,149.027,149.030,149.022
279.30,149.037,149.026,149.033,149.022
279.35,149.037,149.026,149.035,149.021
279.40,149.036,149.027,149.038,149.021
279.45,149.036,149.027,149.039,149.020
279.50,149.035,149.026,149.040,149.020
279.55,149.035,149.026,149.038,149.020
279.60,149.035,149.026,149.035,149.020
279.65,149.036,149.025,149.035,149.020
279.70,149.036,149.025,149.032,149.019
279.75,149.036,149.025,149.031,149.019
279.80,149.035,149.025,149.031,149.018
279.85,149.035,149.025,149.031,149.019
279.90,149.035,149.025,149.032,149.018
279.95,149.034,149.025,149.032,149.019
280.00,149.034,149.024,149.032,149.019
280.05,149.034,149.023,149.032,149.019
280.10,149.034,149.023,149.032,149.020
280.15,149.035,149.022,149.033,149.021
280.20,149.034,149.021,149.033,149.020
280.25,149.035,149.020,149.034,149.021
280.30,149.035,149.020,149.034,149.021
280.35,149.035,149.020,149.035,149.020
280.40,149.036,149.020,149.035,149.020
280.45,149.035,149.020,149.034,149.019
280.50,149.036,149.021,149.034,149.019
280.55,149.037,149.021,149.034,149.019
280.60,149.036,149.021,149.033,149.019
280.65,149.038,149.021,149.033,149.019
280.70,149.038,149.021,149.033,149.019
280.75,149.038,149.022,149.033,149.019
280.80,149.038,149.022,149.034,149.019
280.85,149.038,149.023,149.033,149.019
280.90,149.038,149.023,149.034,149.019
280.95,149.037,149.024,149.035,149.019
281.00,149.037,149.024,149.035,149.018
281.05,149.038,149.024,149.035,149.018
281.10,149.038,149.023,149.035,149.018
281.15,149.038,149.023,149.035,149.017
281.20,149.038,149.022,149.036,149.017
281.25,149.038,149.022,149.036,149.016
281.30,149.038,149.021,149.036,149.016
281.35,149.038,149.022,149.037,149.017
281.40,149.038,149.021,149.038,149.017
281.45,149.038,149.021,149.038,149.018
281.50,149.038,149.022,149.038,149.019
281.55,149.038,149.021,149.038,149.019
281.60,149.038,149.021,149.038,149.019
281.65,149.037,149.021,149.038,149.019
281.70,149.036,149.021,149.037,149.019
281.75,149.036,149.020,149.036,149.018
281.80,149.035,149.020,149.035,149.018
281.85,149.034,149.020,149.035,149.017
281.90,149.034,149.020,149.035,149.018
281.95,149.034,149.020,149.035,149.018
282.00,149.034,149.020,149.036,149.018
282.05,149.034,149.020,149.037,149.017
282.10,149.034,149.020,149.037,149.018
282.15,149.034,149.020,149.037,149.018
282.20,149.034,149.019,149.038,149.017
282.25,149.034,149.020,149.037,149.018
282.30,149.034,149.020,149.037,149.018
282.35,149.034,149.020,149.037,149.018
282.40,149.035,149.021,149.037,149.018
282.45,149.034,149.021,149.037,149.018
282.50,149.034,149.021,149.037,149.018
282.55,149.034,149.021,149.037,149.018
282.60,149.034,149.021,149.035,149.019
282.65,149.036,149.022,149.036,149.018
282.70,149.036,149.022,149.035,149.018
282.75,149.037,149.023,149.035,149.019
282.80,149.037,149.022,149.035,149.019
282.85,149.037,149.023,149.035,149.019
282.90,149.037,149.023,149.034,149.019
282.95,149.037,149.023,149.034,149.018
283.00,149.036,149.023,149.034,149.019
283.05,149.036,149.023,149.033,149.019
283.10,149.035,149.022,149.033,149.020
283.15,149.035,149.022,149.033,149.020
283.20,149.035,149.022,149.033,149.020
283.25,149.034,149.021,149.033,149.021
283.30,149.034,149.022,149.033,149.021
283.35,149.034,149.022,149.033,149.020
283.40,149.034,149.022,149.032,149.020
283.45,149.033,149.022,149.032,149.020
283.50,149.034,149.022,149.031,149.020
283.55,149.035,149.022,149.031,149.020
283.60,149.035,149.021,149.030,149.020
283.65,149.035,149.022,149.030,149.020
283.70,149.036,149.021,149.030,149.020
283.75,149.036,149.022,149.030,149.019
283.80,149.037,149.022,149.031,149.019
283.85,149.037,149.022,149.032,149.019
283.90,149.038,149.023,149.034,149.020
283.95,149.037,149.022,149.034,149.020
284.00,149.038,149.022,149.034,149.019
284.05,149.038,149.022,149.034,149.019
284.10,149.036,149.022,149.033,149.019
284.15,149.035,149.022,149.032,149.019
284.20,149.034,149.022,149.032,149.017
284.25,149.034,149.022,149.032,149.019
284.30,149.033,149.023,149.032,149.018
284.35,149.033,149.022,149.033,149.019
284.40,149.034,149.022,149.034,149.019
284.45,149.035,149.023,149.034,149.019
284.50,149.035,149.022,149.035,149.017
284.55,149.035,149.022,149.035,149.018
284.60,149.036,149.023,149.036,149.017
284.65,149.036,149.023,149.036,149.017
284.70,149.036,149.024,149.036,149.017
284.75,149.037,149.025,149.037,149.016
284.80,149.038,149.026,149.038,149.018
284.85,149.038,149.027,149.038,149.018
284.90,149.038,149.027,149.038,149.019
284.95,149.038,149.028,149.038,149.019
285.00,149.038,149.028,149.038,149.019
285.05,149.038,149.028,149.037,149.020
285.10,149.038,149.029,149.036,149.021
285.15,149.038,149.030,149.036,149.021
285.20,149.038,149.030,149.036,149.020
285.25,149.038,149.031,149.036,149.019
285.30,149.039,149.031,149.036,149.018
285.35,149.039,149.031,149.037,149.016
285.40,149.039,149.032,149.037,149.014
285.45,149.039,149.031,149.037,149.012
285.50,149.040,149.031,149.037,149.012
285.55,149.040,149.031,149.037,149.014
285.60,149.039,149.031,149.036,149.016
285.65,149.039,149.030,149.035,149.016
285.70,149.038,149.029,149.034,149.017
285.75,149.038,149.029,149.034,149.019
285.80,149.038,149.029,149.035,149.019
285.85,149.038,149.030,149.035,149.019
285.90,149.038,149.030,149.035,149.019
285.95,149.038,149.030,149.035,149.020
286.00,149.038,149.031,149.035,149.019
286.05,149.038,149.031,149.034,149.020
286.10,149.037,149.031,149.034,149.020
286.15,149.037,149.031,149.034,149.020
286.20,149.037,149.030,149.033,149.019
286.25,149.037,149.030,149.033,149.020
286.30,149.038,149.030,149.033,149.020
286.35,149.038,149.031,149.034,149.019
286.40,149.038,149.031,149.034,149.020
286.45,149.038,149.032,149.034,149.019
286.50,149.038,149.031,149.035,149.019
286.55,149.038,149.032,149.035,149.019
286.60,149.038,149.032,149.037,149.019
286.65,149.037,149.032,149.037,149.018
286.70,149.038,149.032,149.036,149.019
286.75,149.039,149.032,149.036,149.019
286.80,149.039,149.032,149.034,149.018
286.85,149.039,149.032,149.033,149.018
286.90,149.040,149.031,149.032,149.018
286.95,149.040,149.031,149.030,149.017
287.00,149.040,149.031,149.029,149.016
287.05,149.039,149.030,149.028,149.016
287.10,149.040,149.030,149.028,149.017
287.15,149.039,149.029,149.026,149.016
287.20,149.038,149.029,149.027,149.017
287.25,149.038,149.028,149.026,149.016
287.30,149.038,149.028,149.026,149.016
287.35,149.038,149.027,149.025,149.015
287.40,149.038,149.028,149.025,149.015
287.45,149.038,149.028,149.025,149.015
287.50,149.038,149.027,149.025,149.015
287.55,149.038,149.028,149.024,149.015
287.60,149.038,149.028,149.025,149.012
287.65,149.037,149.027,149.024,149.013
287.70,149.036,149.028,149.023,149.013
287.75,149.034,149.028,149.023,149.014
287.80,149.034,149.028,149.022,149.014
287.85,149.035,149.028,149.023,149.015
287.90,149.034,149.027,149.023,149.016
287.95,149.034,149.027,149.025,149.016
288.00,149.034,149.026,149.026,149.017
288.05,149.034,149.025,149.026,149.016
288.10,149.035,149.024,149.028,149.015
288.15,149.035,149.024,149.029,149.013
288.20,149.035,149.024,149.029,149.014
288.25,149.035,149.025,149.030,149.014
288.30,149.035,149.025,149.030,149.014
288.35,149.035,149.025,149.031,149.014
288.40,149.036,149.026,149.032,149.015
288.45,149.037,149.026,149.031,149.015
288.50,149.036,149.026,149.031,149.015
288.55,149.035,149.025,149.031,149.015
288.60,149.036,149.025,149.031,149.014
288.65,149.037,149.024,149.031,149.013
288.70,149.035,149.024,149.032,149.012
288.75,149.035,149.023,149.032,149.013
288.80,149.036,149.024,149.033,149.014
288.85,149.035,149.024,149.033,149.014
288.90,149.035,149.025,149.034,149.016
288.95,149.035,149.025,149.034,149.018
289.00,149.036,149.025,149.035,149.019
289.05,149.036,149.025,149.036,149.020
289.10,149.036,149.025,149.035,149.020
289.15,149.036,149.023,149.035,149.021
289.20,149.036,149.023,149.036,149.019
289.25,149.037,149.022,149.036,149.018
289.30,149.038,149.023,149.036,149.019
289.35,149.038,149.022,149.036,149.018
289.40,149.037,149.023,149.036,149.018
289.45,149.036,149.023,149.036,149.018
289.50,149.037,149.023,149.036,149.018
289.55,149.036,149.022,149.035,149.018
289.60,149.036,149.021,149.036,149.018
289.65,149.037,149.022,149.036,149.018
289.70,149.037,149.022,149.036,149.019
289.75,149.037,149.021,149.036,149.017
289.80,149.036,149.021,149.036,149.018
289.85,149.037,149.021,149.037,149.018
289.90,149.037,149.021,149.037,149.018
289.95,149.036,149.020,149.037,149.018
290.00,149.036,149.020,149.037,149.018
290.05,149.036,149.020,149.037,149.019
290.10,149.036,149.019,149.037,149.018
290.15,149.036,149.020,149.036,149.017
290.20,149.034,149.019,149.036,149.017
290.25,149.035,149.019,149.036,149.016
290.30,149.035,149.020,149.036,149.017
290.35,149.036,149.019,149.035,149.017
290.40,149.036,149.019,149.036,149.018
290.45,149.037,149.020,149.036,149.019
290.50,149.038,149.020,149.036,149.019
290.55,149.037,149.019,149.036,149.019
290.60,149.036,149.019,149.034,149.018
290.65,149.036,149.019,149.035,149.018
290.70,149.035,149.018,149.035,149.017
290.75,149.036,149.018,149.035,149.018
290.80,149.036,149.018,149.035,149.016
290.85,149.035,149.018,149.034,149.016
290.90,149.037,149.017,149.034,149.016
290.95,149.036,149.017,149.034,149.013
291.00,149.036,149.017,149.033,149.014
291.05,149.035,149.017,149.033,149.013
291.10,149.035,149.017,149.032,149.012
291.15,149.035,149.018,149.032,149.012
291.20,149.035,149.018,149.032,149.013
291.25,149.036,149.018,149.033,149.015
291.30,149.036,149.018,149.032,149.015
291.35,149.035,149.017,149.032,149.016
291.40,149.034,149.017,149.031,149.016
291.45,149.033,149.017,149.030,149.016
291.50,149.034,149.017,149.030,149.016
291.55,149.034,149.017,149.030,149.017
291.60,149.034,149.017,149.030,149.016
291.65,149.036,149.017,149.030,149.016
291.70,149.035,149.016,149.031,149.016
291.75,149.035,149.016,149.032,149.017
291.80,149.035,149.016,149.031,149.016
291.85,149.035,149.016,149.031,149.015
291.90,149.035,149.016,149.030,149.016
291.95,149.035,149.016,149.029,149.016
292.00,149.035,149.016,149.027,149.016
292.05,149.034,149.017,149.026,149.015
292.10,149.035,149.016,149.026,149.015
292.15,149.034,149.017,149.025,149.015
292.20,149.034,149.017,149.025,149.014
292.25,149.034,149.018,149.024,149.014
292.30,149.033,149.018,149.025,149.015
292.35,149.033,149.019,149.026,149.014
292.40,149.033,149.019,149.027,149.015
292.45,149.034,149.018,149.029,149.015
292.50,149.034,149.019,149.030,149.013
